2019/05/31 19:49:37.723  ,6:ShuffleSend[Ser]:,mID,1784^0^0^0^0,rID,789^0^0^0^0,keyID,0,comTime,0.0
2019/05/31 19:49:37.739  ,1:DFS->Mapper[seq],mID,1686^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.723  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,887^0^0^0^0,keyID,2,comTime,0.0
2019/05/31 19:49:37.723  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,887^0^0^0^0,keyID,2,comTime,0.0
2019/05/31 19:49:37.723  ,6:ShuffleSend[Ser]:,mID,1686^0^0^0^0,rID,887^0^0^0^0,keyID,2,comTime,0.0
2019/05/31 19:49:37.723  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,393^0^0^0^0,keyID,9,comTime,0.0
2019/05/31 19:49:37.739  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,887^0^0^0^0,keyID,3,comTime,0.0
2019/05/31 19:49:37.739  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,887^0^0^0^0,keyID,3,comTime,0.0
2019/05/31 19:49:37.739  ,6:ShuffleSend[Ser]:,mID,1784^0^0^0^0,rID,789^0^0^0^0,keyID,1,comTime,0.0
2019/05/31 19:49:37.739  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,393^0^0^0^0,keyID,9,comTime,0.0
2019/05/31 19:49:37.739  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,985^0^0^0^0,keyID,4,comTime,0.0
2019/05/31 19:49:37.739  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,985^0^0^0^0,keyID,4,comTime,0.0
2019/05/31 19:49:37.739  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,491^0^0^0^0,keyID,10,comTime,0.0
2019/05/31 19:49:37.739  ,6:ShuffleSend[Ser]:,mID,1686^0^0^0^0,rID,887^0^0^0^0,keyID,3,comTime,0.0
2019/05/31 19:49:37.739  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,985^0^0^0^0,keyID,5,comTime,0.0
2019/05/31 19:49:37.739  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,985^0^0^0^0,keyID,5,comTime,0.0
2019/05/31 19:49:37.739  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,491^0^0^0^0,keyID,10,comTime,0.0
2019/05/31 19:49:37.739  ,6:ShuffleSend[Ser]:,mID,1784^0^0^0^0,rID,887^0^0^0^0,keyID,2,comTime,0.0
2019/05/31 19:49:37.755  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,162^0^0^0^0,keyID,6,comTime,0.0
2019/05/31 19:49:37.755  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,162^0^0^0^0,keyID,6,comTime,0.0
2019/05/31 19:49:37.755  ,6:ShuffleSend[Ser]:,mID,1686^0^0^0^0,rID,985^0^0^0^0,keyID,4,comTime,0.0
2019/05/31 19:49:37.755  ,1:DFS->Mapper[seq],mID,1433^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.739  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,491^0^0^0^0,keyID,11,comTime,0.0
2019/05/31 19:49:37.755  ,6:ShuffleSend[Ser]:,mID,1686^0^0^0^0,rID,985^0^0^0^0,keyID,5,comTime,0.0
2019/05/31 19:49:37.755  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,162^0^0^0^0,keyID,7,comTime,0.0
2019/05/31 19:49:37.755  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,162^0^0^0^0,keyID,7,comTime,0.0
2019/05/31 19:49:37.755  ,6:ShuffleSend[Ser]:,mID,1784^0^0^0^0,rID,887^0^0^0^0,keyID,3,comTime,0.0
2019/05/31 19:49:37.755  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,491^0^0^0^0,keyID,11,comTime,0.0
2019/05/31 19:49:37.755  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,393^0^0^0^0,keyID,8,comTime,0.0
2019/05/31 19:49:37.755  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,393^0^0^0^0,keyID,8,comTime,0.0
2019/05/31 19:49:37.755  ,6:ShuffleSend[Ser]:,mID,1686^0^0^0^0,rID,162^0^0^0^0,keyID,6,comTime,0.0
2019/05/31 19:49:37.755  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,70^0^0^0^0,keyID,12,comTime,0.0
2019/05/31 19:49:37.770  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,393^0^0^0^0,keyID,9,comTime,0.0
2019/05/31 19:49:37.770  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,393^0^0^0^0,keyID,9,comTime,0.0
2019/05/31 19:49:37.770  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,70^0^0^0^0,keyID,12,comTime,0.0
2019/05/31 19:49:37.770  ,1:DFS->Mapper[seq],mID,501^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.755  ,6:ShuffleSend[Ser]:,mID,1784^0^0^0^0,rID,985^0^0^0^0,keyID,4,comTime,0.0
2019/05/31 19:49:37.770  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,70^0^0^0^0,keyID,13,comTime,0.0
2019/05/31 19:49:37.770  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,491^0^0^0^0,keyID,10,comTime,0.0
2019/05/31 19:49:37.770  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,491^0^0^0^0,keyID,10,comTime,0.0
2019/05/31 19:49:37.770  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,70^0^0^0^0,keyID,13,comTime,0.0
2019/05/31 19:49:37.770  ,6:ShuffleSend[Ser]:,mID,1686^0^0^0^0,rID,162^0^0^0^0,keyID,7,comTime,0.0
2019/05/31 19:49:37.770  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,491^0^0^0^0,keyID,11,comTime,0.0
2019/05/31 19:49:37.770  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,491^0^0^0^0,keyID,11,comTime,0.0
2019/05/31 19:49:37.770  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,1531^0^0^0^0,keyID,14,comTime,0.0
2019/05/31 19:49:37.770  ,6:ShuffleSend[Ser]:,mID,1784^0^0^0^0,rID,985^0^0^0^0,keyID,5,comTime,0.0
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,70^0^0^0^0,keyID,12,comTime,0.0
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,1335^0^0^0^0,rID,789^0^0^0^0,keyID,0,comTime,0.0
2019/05/31 19:49:37.786  ,1:DFS->Mapper[seq],mID,852^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,1829^0^0^0^0,rID,789^0^0^0^0,keyID,0,comTime,0.0
2019/05/31 19:49:37.770  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,70^0^0^0^0,keyID,12,comTime,0.0
2019/05/31 19:49:37.770  ,6:ShuffleSend[Ser]:,mID,1686^0^0^0^0,rID,393^0^0^0^0,keyID,8,comTime,0.0
2019/05/31 19:49:37.770  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,1531^0^0^0^0,keyID,14,comTime,0.0
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,70^0^0^0^0,keyID,13,comTime,0.0
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,1829^0^0^0^0,rID,789^0^0^0^0,keyID,1,comTime,0.0
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,1335^0^0^0^0,rID,789^0^0^0^0,keyID,1,comTime,0.0
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,70^0^0^0^0,keyID,13,comTime,0.0
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,1784^0^0^0^0,rID,162^0^0^0^0,keyID,6,comTime,0.0
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,1531^0^0^0^0,keyID,15,comTime,0.0
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,1531^0^0^0^0,keyID,14,comTime,0.0
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,1335^0^0^0^0,rID,887^0^0^0^0,keyID,2,comTime,0.0
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,1829^0^0^0^0,rID,887^0^0^0^0,keyID,2,comTime,0.0
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,1531^0^0^0^0,keyID,14,comTime,0.0
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,1531^0^0^0^0,keyID,15,comTime,0.0
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,1686^0^0^0^0,rID,393^0^0^0^0,keyID,9,comTime,0.0
2019/05/31 19:49:37.802  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,1531^0^0^0^0,keyID,15,comTime,0.0
2019/05/31 19:49:37.802  ,6:ShuffleSend[Ser]:,mID,1829^0^0^0^0,rID,887^0^0^0^0,keyID,3,comTime,0.0
2019/05/31 19:49:37.802  ,6:ShuffleSend[Ser]:,mID,1335^0^0^0^0,rID,887^0^0^0^0,keyID,3,comTime,0.0
2019/05/31 19:49:37.802  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,1531^0^0^0^0,keyID,15,comTime,0.0
2019/05/31 19:49:37.802  ,1:DFS->Mapper[seq],mID,1784^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,1949^0^0^0^0,keyID,16,comTime,0.0
2019/05/31 19:49:37.786  ,6:ShuffleSend[Ser]:,mID,1784^0^0^0^0,rID,162^0^0^0^0,keyID,7,comTime,0.0
2019/05/31 19:49:37.802  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,1949^0^0^0^0,keyID,16,comTime,0.0
2019/05/31 19:49:37.802  ,6:ShuffleSend[Ser]:,mID,1335^0^0^0^0,rID,985^0^0^0^0,keyID,4,comTime,0.0
2019/05/31 19:49:37.802  ,6:ShuffleSend[Ser]:,mID,1829^0^0^0^0,rID,985^0^0^0^0,keyID,4,comTime,0.0
2019/05/31 19:49:37.802  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,1949^0^0^0^0,keyID,16,comTime,0.0
2019/05/31 19:49:37.802  ,6:ShuffleSend[Ser]:,mID,1686^0^0^0^0,rID,491^0^0^0^0,keyID,10,comTime,0.0
2019/05/31 19:49:37.802  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,1949^0^0^0^0,keyID,16,comTime,0.0
2019/05/31 19:49:37.817  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,1949^0^0^0^0,keyID,17,comTime,0.0
2019/05/31 19:49:37.817  ,1:DFS->Mapper[seq],mID,1829^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.817  ,6:ShuffleSend[Ser]:,mID,1829^0^0^0^0,rID,985^0^0^0^0,keyID,5,comTime,0.0
2019/05/31 19:49:37.817  ,6:ShuffleSend[Ser]:,mID,1335^0^0^0^0,rID,985^0^0^0^0,keyID,5,comTime,0.0
2019/05/31 19:49:37.802  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,1949^0^0^0^0,keyID,17,comTime,0.0
2019/05/31 19:49:37.802  ,6:ShuffleSend[Ser]:,mID,1784^0^0^0^0,rID,393^0^0^0^0,keyID,8,comTime,0.0
2019/05/31 19:49:37.802  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,1949^0^0^0^0,keyID,17,comTime,0.0
2019/05/31 19:49:37.817  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,1300^0^0^0^0,keyID,18,comTime,0.0
2019/05/31 19:49:37.817  ,6:ShuffleSend[Ser]:,mID,1335^0^0^0^0,rID,162^0^0^0^0,keyID,6,comTime,0.0
2019/05/31 19:49:37.817  ,6:ShuffleSend[Ser]:,mID,1829^0^0^0^0,rID,162^0^0^0^0,keyID,6,comTime,0.0
2019/05/31 19:49:37.817  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,1300^0^0^0^0,keyID,18,comTime,0.0
2019/05/31 19:49:37.817  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,1949^0^0^0^0,keyID,17,comTime,0.0
2019/05/31 19:49:37.817  ,6:ShuffleSend[Ser]:,mID,1686^0^0^0^0,rID,491^0^0^0^0,keyID,11,comTime,0.0
2019/05/31 19:49:37.833  ,1:DFS->Mapper[seq],mID,1335^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.833  ,6:ShuffleSend[Ser]:,mID,852^0^0^0^0,rID,1300^0^0^0^0,keyID,19,comTime,0.0
2019/05/31 19:49:37.833  ,6:ShuffleSend[Ser]:,mID,1829^0^0^0^0,rID,162^0^0^0^0,keyID,7,comTime,0.0
2019/05/31 19:49:37.833  ,6:ShuffleSend[Ser]:,mID,1335^0^0^0^0,rID,162^0^0^0^0,keyID,7,comTime,0.0
2019/05/31 19:49:37.817  ,6:ShuffleSend[Ser]:,mID,1019^0^0^0^0,rID,1300^0^0^0^0,keyID,19,comTime,0.0
2019/05/31 19:49:37.817  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,1300^0^0^0^0,keyID,18,comTime,0.0
2019/05/31 19:49:37.817  ,6:ShuffleSend[Ser]:,mID,1784^0^0^0^0,rID,393^0^0^0^0,keyID,9,comTime,0.0
2019/05/31 19:49:37.833  ,6:ShuffleSend[Ser]:,mID,1335^0^0^0^0,rID,393^0^0^0^0,keyID,8,comTime,0.0
2019/05/31 19:49:37.833  ,6:ShuffleSend[Ser]:,mID,1829^0^0^0^0,rID,393^0^0^0^0,keyID,8,comTime,0.0
2019/05/31 19:49:37.833  ,6:ShuffleSend[Ser]:,mID,1686^0^0^0^0,rID,70^0^0^0^0,keyID,12,comTime,0.0
2019/05/31 19:49:37.833  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,1300^0^0^0^0,keyID,18,comTime,0.0
2019/05/31 19:49:37.848  ,1:DFS->Mapper[seq],mID,1019^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.833  ,6:ShuffleSend[Ser]:,mID,1335^0^0^0^0,rID,393^0^0^0^0,keyID,9,comTime,0.0
2019/05/31 19:49:37.833  ,6:ShuffleSend[Ser]:,mID,1784^0^0^0^0,rID,491^0^0^0^0,keyID,10,comTime,0.0
2019/05/31 19:49:37.833  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,1300^0^0^0^0,keyID,19,comTime,0.0
2019/05/31 19:49:37.848  ,6:ShuffleSend[Ser]:,mID,1335^0^0^0^0,rID,491^0^0^0^0,keyID,10,comTime,0.0
2019/05/31 19:49:37.848  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,1300^0^0^0^0,keyID,19,comTime,0.0
2019/05/31 19:49:37.833  ,6:ShuffleSend[Ser]:,mID,1829^0^0^0^0,rID,393^0^0^0^0,keyID,9,comTime,0.0
2019/05/31 19:49:37.833  ,6:ShuffleSend[Ser]:,mID,1686^0^0^0^0,rID,70^0^0^0^0,keyID,13,comTime,0.0
